File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF697HUP	fastq	reads	ENCSR147ZBD	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	/targets/DDX6-human/				DDX6-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-10-16	ENCODE				1	1	100		paired-ended	1	ENCFF639SIY		3578187692	Brenton Graveley, UConn	1d4daab8af9bfd24d972bccedb830e4a	SRA:SRR3469416	https://www.encodeproject.org/files/ENCFF697HUP/@@download/ENCFF697HUP.fastq.gz			Illumina HiSeq 2000	/files/ENCFF801YDB/	released	s3://encode-public/2014/09/29/ab70ecad-54d7-4236-96dc-99cb0bf89c7c/ENCFF697HUP.fastq.gz				
ENCFF639SIY	fastq	reads	ENCSR147ZBD	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	/targets/DDX6-human/				DDX6-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-10-16	ENCODE				1	1	100		paired-ended	2	ENCFF697HUP		3634859006	Brenton Graveley, UConn	3626f215125fe86ffb9a35bab58e1eaf	SRA:SRR3469416	https://www.encodeproject.org/files/ENCFF639SIY/@@download/ENCFF639SIY.fastq.gz			Illumina HiSeq 2000	/files/ENCFF794CUL/	released	s3://encode-public/2014/09/29/309ef22a-af0c-4186-82a7-23c5a0d6dc2e/ENCFF639SIY.fastq.gz				
ENCFF219ZRK	fastq	reads	ENCSR117WLY	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/EFTUD2-human/				EFTUD2-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	1	ENCFF121WQZ		2891699843	Brenton Graveley, UConn	1665f85894f88e4eeba4e1d6de4b6f55	SRA:SRR4421358	https://www.encodeproject.org/files/ENCFF219ZRK/@@download/ENCFF219ZRK.fastq.gz			Illumina HiSeq 2000	/files/ENCFF539FEL/	released	s3://encode-public/2014/12/11/4569fd23-df45-4fac-9cdc-60d33007eb3c/ENCFF219ZRK.fastq.gz				
ENCFF602UZH	fastq	reads	ENCSR117WLY	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/EFTUD2-human/				EFTUD2-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				2	1	100		paired-ended	1	ENCFF161IPL		2117377648	Brenton Graveley, UConn	7693ea0eb924c367f3af9432d57404dc	SRA:SRR4421357	https://www.encodeproject.org/files/ENCFF602UZH/@@download/ENCFF602UZH.fastq.gz			Illumina HiSeq 2000	/files/ENCFF454RKS/	released	s3://encode-public/2014/12/11/fee61fee-db84-49a2-a818-8c84125b4eee/ENCFF602UZH.fastq.gz				
ENCFF161IPL	fastq	reads	ENCSR117WLY	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/EFTUD2-human/				EFTUD2-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				2	1	100		paired-ended	2	ENCFF602UZH		2013120676	Brenton Graveley, UConn	a28d509f891ef8fad69b9f7aa2735e48	SRA:SRR4421357	https://www.encodeproject.org/files/ENCFF161IPL/@@download/ENCFF161IPL.fastq.gz			Illumina HiSeq 2000	/files/ENCFF224TRL/	released	s3://encode-public/2014/12/12/e41b7501-2dd8-4836-a46e-77e506e15f34/ENCFF161IPL.fastq.gz				
ENCFF121WQZ	fastq	reads	ENCSR117WLY	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/EFTUD2-human/				EFTUD2-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	2	ENCFF219ZRK		2735142207	Brenton Graveley, UConn	ef0a4caebd2950828681fc6bbd6a3e2e	SRA:SRR4421358	https://www.encodeproject.org/files/ENCFF121WQZ/@@download/ENCFF121WQZ.fastq.gz			Illumina HiSeq 2000	/files/ENCFF276RDY/	released	s3://encode-public/2014/12/12/89b51ebf-1e48-4ae6-9463-eecd54d6f264/ENCFF121WQZ.fastq.gz				
ENCFF232RVX	fastq	reads	ENCSR492BKM	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/FAM120A-human/				FAM120A-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				2	1	100		paired-ended	1	ENCFF238SIB		1788000780	Brenton Graveley, UConn	7bec265fa662636ecc931478cd0a7d67	SRA:SRR4421854	https://www.encodeproject.org/files/ENCFF232RVX/@@download/ENCFF232RVX.fastq.gz			Illumina HiSeq 2000	/files/ENCFF454RKS/	released	s3://encode-public/2014/12/11/d954d256-2042-4c8d-a787-33b7c81bc43f/ENCFF232RVX.fastq.gz				
ENCFF541QLM	fastq	reads	ENCSR492BKM	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/FAM120A-human/				FAM120A-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	1	ENCFF791QXP		2140403799	Brenton Graveley, UConn	b4de0b7a3f615f53cf0875244240c8dd	SRA:SRR4421855	https://www.encodeproject.org/files/ENCFF541QLM/@@download/ENCFF541QLM.fastq.gz			Illumina HiSeq 2000	/files/ENCFF539FEL/	released	s3://encode-public/2014/12/11/3c4fff46-8613-46bc-8af2-1b7e89ad2f6d/ENCFF541QLM.fastq.gz				
ENCFF238SIB	fastq	reads	ENCSR492BKM	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/FAM120A-human/				FAM120A-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				2	1	100		paired-ended	2	ENCFF232RVX		1693032677	Brenton Graveley, UConn	78290e2a10b852df4920388436ed5124	SRA:SRR4421854	https://www.encodeproject.org/files/ENCFF238SIB/@@download/ENCFF238SIB.fastq.gz			Illumina HiSeq 2000	/files/ENCFF224TRL/	released	s3://encode-public/2014/12/12/f8a5c596-72f0-40d3-a2dc-b48acba21766/ENCFF238SIB.fastq.gz				
ENCFF791QXP	fastq	reads	ENCSR492BKM	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/FAM120A-human/				FAM120A-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	2	ENCFF541QLM		2035248254	Brenton Graveley, UConn	3bc1e9bbdbca942ff71ed83f4cfa38cc	SRA:SRR4421855	https://www.encodeproject.org/files/ENCFF791QXP/@@download/ENCFF791QXP.fastq.gz			Illumina HiSeq 2000	/files/ENCFF276RDY/	released	s3://encode-public/2014/12/12/d61a90f0-b210-4fd2-8323-ef177672fd57/ENCFF791QXP.fastq.gz				
ENCFF015PIM	fastq	reads	ENCSR048BWH	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPA1-human/				HNRNPA1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				2	1	100		paired-ended	1	ENCFF997NCB		2273719660	Brenton Graveley, UConn	4a935850f866f76c31185cbd0db5f951	SRA:SRR4422637	https://www.encodeproject.org/files/ENCFF015PIM/@@download/ENCFF015PIM.fastq.gz			Illumina HiSeq 2500	/files/ENCFF292YLK/, /files/ENCFF845QQB/	released	s3://encode-public/2016/03/07/7c3d4c19-dd04-4551-8d98-9e1985515fb4/ENCFF015PIM.fastq.gz				
ENCFF997NCB	fastq	reads	ENCSR048BWH	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPA1-human/				HNRNPA1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				2	1	100		paired-ended	2	ENCFF015PIM		2309706341	Brenton Graveley, UConn	619450108f95545294a0b38f0614eb4a	SRA:SRR4422637	https://www.encodeproject.org/files/ENCFF997NCB/@@download/ENCFF997NCB.fastq.gz			Illumina HiSeq 2500	/files/ENCFF034YJI/, /files/ENCFF629XES/	released	s3://encode-public/2016/03/08/9dc1ecc7-dbea-41d0-9e25-c39e580c0348/ENCFF997NCB.fastq.gz				
ENCFF893RDF	fastq	reads	ENCSR048BWH	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPA1-human/				HNRNPA1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				1	1	100		paired-ended	1	ENCFF711RAQ		2072814011	Brenton Graveley, UConn	0c7a4965bee8cba8573f62851ecceb7c	SRA:SRR4422636	https://www.encodeproject.org/files/ENCFF893RDF/@@download/ENCFF893RDF.fastq.gz			Illumina HiSeq 2500	/files/ENCFF292YLK/, /files/ENCFF845QQB/	released	s3://encode-public/2016/03/07/24a54740-dd7a-4f60-8e64-1e561b01ffb8/ENCFF893RDF.fastq.gz				
ENCFF711RAQ	fastq	reads	ENCSR048BWH	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPA1-human/				HNRNPA1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				1	1	100		paired-ended	2	ENCFF893RDF		2143800479	Brenton Graveley, UConn	dc5e68268b7a19a680d34c2f5babd8a1	SRA:SRR4422636	https://www.encodeproject.org/files/ENCFF711RAQ/@@download/ENCFF711RAQ.fastq.gz			Illumina HiSeq 2500	/files/ENCFF034YJI/, /files/ENCFF629XES/	released	s3://encode-public/2016/03/08/b61af3f7-e33b-4872-acf7-1118f9730c7d/ENCFF711RAQ.fastq.gz				
ENCFF740MTB	fastq	reads	ENCSR119QWQ	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/DDX6-human/				DDX6-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-10-16	ENCODE				1	1	100		paired-ended	1	ENCFF533LSQ		2610329911	Brenton Graveley, UConn	0a5df46d858ebb95e3cdf90c24f56d34	SRA:SRR3469412	https://www.encodeproject.org/files/ENCFF740MTB/@@download/ENCFF740MTB.fastq.gz			Illumina HiSeq 2000	/files/ENCFF017WXT/	released	s3://encode-public/2014/09/16/706ba343-3311-4bbd-9fb1-cb2469e44854/ENCFF740MTB.fastq.gz				
ENCFF806SKJ	fastq	reads	ENCSR119QWQ	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/DDX6-human/				DDX6-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-10-16	ENCODE				2	1	100		paired-ended	1	ENCFF489FRK		2359345819	Brenton Graveley, UConn	e1e29f4924ef64b52e5bb5f7dfce4c5a	SRA:SRR3469413	https://www.encodeproject.org/files/ENCFF806SKJ/@@download/ENCFF806SKJ.fastq.gz			Illumina HiSeq 2000	/files/ENCFF767CVZ/	released	s3://encode-public/2014/09/16/bfdcc9c9-2211-400b-be5f-370eee66b3fc/ENCFF806SKJ.fastq.gz				
ENCFF533LSQ	fastq	reads	ENCSR119QWQ	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/DDX6-human/				DDX6-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-10-16	ENCODE				1	1	100		paired-ended	2	ENCFF740MTB		2557189266	Brenton Graveley, UConn	a4df5a20cdc1399908deb17b36ac8ed9	SRA:SRR3469412	https://www.encodeproject.org/files/ENCFF533LSQ/@@download/ENCFF533LSQ.fastq.gz			Illumina HiSeq 2000	/files/ENCFF510GOL/	released	s3://encode-public/2014/09/16/71fa597f-3c67-4e22-8386-7d26f67230d0/ENCFF533LSQ.fastq.gz				
ENCFF489FRK	fastq	reads	ENCSR119QWQ	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/DDX6-human/				DDX6-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-10-16	ENCODE				2	1	100		paired-ended	2	ENCFF806SKJ		2323690497	Brenton Graveley, UConn	8ee4edff8d3275e99f1f60b56d0172b5	SRA:SRR3469413	https://www.encodeproject.org/files/ENCFF489FRK/@@download/ENCFF489FRK.fastq.gz			Illumina HiSeq 2000	/files/ENCFF791XKE/	released	s3://encode-public/2014/09/16/14f0f957-5a83-4fc4-91f3-dddf52501c58/ENCFF489FRK.fastq.gz				
ENCFF862YSI	fastq	reads	ENCSR720BPO	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPA0-human/				HNRNPA0-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2015-08-18	ENCODE				1	1	100		paired-ended	1	ENCFF130ZSK		2420318861	Brenton Graveley, UConn	b811505f99bb1764bfec61ba6e07ea3f	SRA:SRR4422194	https://www.encodeproject.org/files/ENCFF862YSI/@@download/ENCFF862YSI.fastq.gz			Illumina HiSeq 2000	/files/ENCFF006BJQ/, /files/ENCFF366MJN/	released	s3://encode-public/2015/08/13/c93038b3-d35e-4742-bfd8-bd390e04dc43/ENCFF862YSI.fastq.gz				
ENCFF368RSP	fastq	reads	ENCSR720BPO	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPA0-human/				HNRNPA0-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2015-08-18	ENCODE				2	1	100		paired-ended	1	ENCFF392EQV		2342856466	Brenton Graveley, UConn	31ed5e8e82b031bd85fe3269f30e49ea	SRA:SRR4422193	https://www.encodeproject.org/files/ENCFF368RSP/@@download/ENCFF368RSP.fastq.gz			Illumina HiSeq 2000	/files/ENCFF006BJQ/, /files/ENCFF366MJN/	released	s3://encode-public/2015/08/13/6f42b79a-2149-4eb6-bc48-6dc208415f93/ENCFF368RSP.fastq.gz				
ENCFF130ZSK	fastq	reads	ENCSR720BPO	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPA0-human/				HNRNPA0-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2015-08-18	ENCODE				1	1	100		paired-ended	2	ENCFF862YSI		2240675703	Brenton Graveley, UConn	b6c168f61d525f4484d5cde046e3380f	SRA:SRR4422194	https://www.encodeproject.org/files/ENCFF130ZSK/@@download/ENCFF130ZSK.fastq.gz			Illumina HiSeq 2000	/files/ENCFF259JKZ/, /files/ENCFF271EDI/	released	s3://encode-public/2015/08/13/df04f303-6eb0-4686-a11c-0eba266a7c04/ENCFF130ZSK.fastq.gz				
ENCFF392EQV	fastq	reads	ENCSR720BPO	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPA0-human/				HNRNPA0-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2015-08-18	ENCODE				2	1	100		paired-ended	2	ENCFF368RSP		2164422485	Brenton Graveley, UConn	b6dd9c8e6f4301b5b046194fab43c59b	SRA:SRR4422193	https://www.encodeproject.org/files/ENCFF392EQV/@@download/ENCFF392EQV.fastq.gz			Illumina HiSeq 2000	/files/ENCFF259JKZ/, /files/ENCFF271EDI/	released	s3://encode-public/2015/08/13/f69c202d-8a2b-4397-a9d3-0b3cbe230dc2/ENCFF392EQV.fastq.gz				
ENCFF577EOK	fastq	reads	ENCSR047IUS	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPU-human/				HNRNPU-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				1	1	100		paired-ended	1	ENCFF241DHX		2343901314	Brenton Graveley, UConn	966267d2595698e6c7b352fd63c1381d	SRA:SRR4422621	https://www.encodeproject.org/files/ENCFF577EOK/@@download/ENCFF577EOK.fastq.gz			Illumina HiSeq 2500	/files/ENCFF292YLK/, /files/ENCFF845QQB/	released	s3://encode-public/2016/03/07/506ad03f-5a73-4b3a-9a2c-9a874cca4268/ENCFF577EOK.fastq.gz				
ENCFF241DHX	fastq	reads	ENCSR047IUS	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPU-human/				HNRNPU-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				1	1	100		paired-ended	2	ENCFF577EOK		2408255193	Brenton Graveley, UConn	b5aea151ea598608c139c15eb9f9d321	SRA:SRR4422621	https://www.encodeproject.org/files/ENCFF241DHX/@@download/ENCFF241DHX.fastq.gz			Illumina HiSeq 2500	/files/ENCFF034YJI/, /files/ENCFF629XES/	released	s3://encode-public/2016/03/08/fadb9034-0432-4008-9e2a-2791a8bda4f7/ENCFF241DHX.fastq.gz				
ENCFF811KDI	fastq	reads	ENCSR047IUS	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPU-human/				HNRNPU-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				2	1	100		paired-ended	2	ENCFF698DQF		2738239756	Brenton Graveley, UConn	ed028c8b79ffedf118e2a70851508dc3	SRA:SRR4422622	https://www.encodeproject.org/files/ENCFF811KDI/@@download/ENCFF811KDI.fastq.gz			Illumina HiSeq 2500	/files/ENCFF034YJI/, /files/ENCFF629XES/	released	s3://encode-public/2016/03/08/d23b207a-db40-4398-bad7-12bde37210d7/ENCFF811KDI.fastq.gz				
ENCFF698DQF	fastq	reads	ENCSR047IUS	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPU-human/				HNRNPU-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				2	1	100		paired-ended	1	ENCFF811KDI		2676684323	Brenton Graveley, UConn	fd26682b42e9f59a5b9c8e77a3509e75	SRA:SRR4422622	https://www.encodeproject.org/files/ENCFF698DQF/@@download/ENCFF698DQF.fastq.gz			Illumina HiSeq 2500	/files/ENCFF292YLK/, /files/ENCFF845QQB/	released	s3://encode-public/2016/03/07/d49f0121-d7e7-4ce2-b018-8ae29c5bed2a/ENCFF698DQF.fastq.gz				
ENCFF779NFX	fastq	reads	ENCSR552NBS	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPA0-human/				HNRNPA0-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-01-12	ENCODE				2	1	100		paired-ended	1	ENCFF363LMQ		4222326393	Brenton Graveley, UConn	8887480f6517d5831e3e1ca339e75323	SRA:SRR4421948	https://www.encodeproject.org/files/ENCFF779NFX/@@download/ENCFF779NFX.fastq.gz			Illumina HiSeq 2000	/files/ENCFF447KSW/, /files/ENCFF497HLJ/	released	s3://encode-public/2015/12/08/e311a473-bd2a-42be-a1de-758ceeb18bcc/ENCFF779NFX.fastq.gz				
ENCFF211SQJ	fastq	reads	ENCSR552NBS	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPA0-human/				HNRNPA0-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-01-12	ENCODE				1	1	100		paired-ended	1	ENCFF748ZFR		3908369771	Brenton Graveley, UConn	796eca6160d1d407c388f41c780e007b	SRA:SRR4421947	https://www.encodeproject.org/files/ENCFF211SQJ/@@download/ENCFF211SQJ.fastq.gz			Illumina HiSeq 2000	/files/ENCFF447KSW/, /files/ENCFF497HLJ/	released	s3://encode-public/2015/12/08/0d4614cb-0e5d-4a19-91f6-d89df53b3278/ENCFF211SQJ.fastq.gz				
ENCFF363LMQ	fastq	reads	ENCSR552NBS	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPA0-human/				HNRNPA0-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-01-12	ENCODE				2	1	100		paired-ended	2	ENCFF779NFX		4236248997	Brenton Graveley, UConn	94bc7b4d7d9f5eb14e45b31ff9fe3cc1	SRA:SRR4421948	https://www.encodeproject.org/files/ENCFF363LMQ/@@download/ENCFF363LMQ.fastq.gz			Illumina HiSeq 2000	/files/ENCFF111AWS/, /files/ENCFF561NSL/	released	s3://encode-public/2015/12/08/5b6fd353-fd65-4b56-8dad-10207c63ee33/ENCFF363LMQ.fastq.gz				
ENCFF748ZFR	fastq	reads	ENCSR552NBS	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPA0-human/				HNRNPA0-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-01-12	ENCODE				1	1	100		paired-ended	2	ENCFF211SQJ		3950636315	Brenton Graveley, UConn	b291913686b2cd5efad2a6104a02f7ba	SRA:SRR4421947	https://www.encodeproject.org/files/ENCFF748ZFR/@@download/ENCFF748ZFR.fastq.gz			Illumina HiSeq 2000	/files/ENCFF111AWS/, /files/ENCFF561NSL/	released	s3://encode-public/2015/12/08/516b3804-77c0-4673-994e-6b1f1a54c726/ENCFF748ZFR.fastq.gz				
ENCFF002BZR	fastq	reads	ENCSR732ICL	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPU-human/				HNRNPU-human	RNA	rRNA	Trizol			True	2014-06-30	ENCODE				1	1	100		paired-ended	1	ENCFF002BZS		2279805189	Brenton Graveley, UConn	08bee70b71e762ff97cdc1d8558f56f2	SRA:SRR4422190	https://www.encodeproject.org/files/ENCFF002BZR/@@download/ENCFF002BZR.fastq.gz			Illumina HiSeq 2000	/files/ENCFF001ZFY/	released	s3://encode-public/2014/05/30/582053d6-8019-41f0-ad61-a95744d92970/ENCFF002BZR.fastq.gz				
ENCFF002BZS	fastq	reads	ENCSR732ICL	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPU-human/				HNRNPU-human	RNA	rRNA	Trizol			True	2014-06-30	ENCODE				1	1	100		paired-ended	2	ENCFF002BZR		2286932227	Brenton Graveley, UConn	b796e0da3b3dfbbe28c70e80df0c863b	SRA:SRR4422190	https://www.encodeproject.org/files/ENCFF002BZS/@@download/ENCFF002BZS.fastq.gz			Illumina HiSeq 2000	/files/ENCFF001ZGG/	released	s3://encode-public/2014/05/30/8a606ea1-d8ce-417d-9658-287e51646806/ENCFF002BZS.fastq.gz				
ENCFF002BZT	fastq	reads	ENCSR732ICL	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPU-human/				HNRNPU-human	RNA	rRNA	Trizol			True	2014-06-30	ENCODE				2	1	100		paired-ended	1	ENCFF002BZU		2916130938	Brenton Graveley, UConn	e885d1b758078a2f8e875e14e2e559c5	SRA:SRR4422191	https://www.encodeproject.org/files/ENCFF002BZT/@@download/ENCFF002BZT.fastq.gz			Illumina HiSeq 2000	/files/ENCFF001ZGA/	released	s3://encode-public/2014/05/30/f1c09eae-7c20-49c5-82b7-e9ac2d21a91c/ENCFF002BZT.fastq.gz				
ENCFF002BZU	fastq	reads	ENCSR732ICL	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPU-human/				HNRNPU-human	RNA	rRNA	Trizol			True	2014-06-30	ENCODE				2	1	100		paired-ended	2	ENCFF002BZT		2939364293	Brenton Graveley, UConn	69bd2cdf37805463bb156b17e2611234	SRA:SRR4422191	https://www.encodeproject.org/files/ENCFF002BZU/@@download/ENCFF002BZU.fastq.gz			Illumina HiSeq 2000	/files/ENCFF001ZGH/	released	s3://encode-public/2014/05/30/255e398b-df28-4bcb-b2bd-e6e3013438b7/ENCFF002BZU.fastq.gz				
