File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF783QUA	fastq	reads	ENCSR024FOF	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-12-06	ENCODE				1	1	100		paired-ended	1	ENCFF608ODT		3298577849	Brenton Graveley, UConn	816b711cfc53314bc747b3732b890802		https://www.encodeproject.org/files/ENCFF783QUA/@@download/ENCFF783QUA.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2017/11/20/7c460f21-2735-47d1-a909-d9cf038beb3d/ENCFF783QUA.fastq.gz				
ENCFF689SMR	fastq	reads	ENCSR024FOF	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-12-06	ENCODE				2	1	100		paired-ended	1	ENCFF439VYF		2769793834	Brenton Graveley, UConn	5ff6c52a99c5753ba800743ffb55468d		https://www.encodeproject.org/files/ENCFF689SMR/@@download/ENCFF689SMR.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2017/11/20/2b5948e2-2ad5-4238-8df7-2dbde1c69a35/ENCFF689SMR.fastq.gz				
ENCFF608ODT	fastq	reads	ENCSR024FOF	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-12-06	ENCODE				1	1	100		paired-ended	2	ENCFF783QUA		3318103799	Brenton Graveley, UConn	31b009d03fae59ce38d68b549d8befb4		https://www.encodeproject.org/files/ENCFF608ODT/@@download/ENCFF608ODT.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2017/11/20/ddf7d72a-35d3-4c85-90b6-fcd8d853ac60/ENCFF608ODT.fastq.gz				
ENCFF439VYF	fastq	reads	ENCSR024FOF	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-12-06	ENCODE				2	1	100		paired-ended	2	ENCFF689SMR		2783919510	Brenton Graveley, UConn	2933b6fdfbd5cb6365caef20c2a416c6		https://www.encodeproject.org/files/ENCFF439VYF/@@download/ENCFF439VYF.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2017/11/20/abe5bfc2-b9dc-4da8-9a18-8c59eb3c71ab/ENCFF439VYF.fastq.gz				
ENCFF017WXT	fastq	reads	ENCSR913CAE	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-10-16	ENCODE				1	1	100		paired-ended	1	ENCFF510GOL		2860987799	Brenton Graveley, UConn	fd42e22da949246c4b3b552e18442981	SRA:SRR3469575	https://www.encodeproject.org/files/ENCFF017WXT/@@download/ENCFF017WXT.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/09/16/aa23de59-f426-4b85-a18d-4ae7bc6b8630/ENCFF017WXT.fastq.gz				
ENCFF767CVZ	fastq	reads	ENCSR913CAE	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-10-16	ENCODE				2	1	100		paired-ended	1	ENCFF791XKE		2436764758	Brenton Graveley, UConn	81aad0555302f0bc6e6e7ce81e179ca6	SRA:SRR3469574	https://www.encodeproject.org/files/ENCFF767CVZ/@@download/ENCFF767CVZ.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/09/16/655e7bd0-09f0-4ced-922c-9c6f4848b89a/ENCFF767CVZ.fastq.gz				
ENCFF791XKE	fastq	reads	ENCSR913CAE	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-10-16	ENCODE				2	1	100		paired-ended	2	ENCFF767CVZ		2397765862	Brenton Graveley, UConn	8da36b25c53aa2bab5f8deaa51dfaa64	SRA:SRR3469574	https://www.encodeproject.org/files/ENCFF791XKE/@@download/ENCFF791XKE.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/09/16/63331c59-3ead-4b36-975c-e7cb761423cb/ENCFF791XKE.fastq.gz				
ENCFF510GOL	fastq	reads	ENCSR913CAE	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-10-16	ENCODE				1	1	100		paired-ended	2	ENCFF017WXT		2810353029	Brenton Graveley, UConn	8c115270826dfbb97bd63a082282255e	SRA:SRR3469575	https://www.encodeproject.org/files/ENCFF510GOL/@@download/ENCFF510GOL.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/09/16/84726c8a-d82d-4881-bd6c-906353bfb86f/ENCFF510GOL.fastq.gz				
ENCFF409FXM	fastq	reads	ENCSR718EWL	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-04	ENCODE				1	1	100		paired-ended	1	ENCFF698ZGA		4128277589	Brenton Graveley, UConn	db98e972336e59b358a9364878fcaed5		https://www.encodeproject.org/files/ENCFF409FXM/@@download/ENCFF409FXM.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/12/12/38266e08-389c-4e93-8cd8-82db401ff8e3/ENCFF409FXM.fastq.gz				
ENCFF113MXN	fastq	reads	ENCSR718EWL	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-04	ENCODE				2	1	100		paired-ended	2	ENCFF357AKH		3550707410	Brenton Graveley, UConn	59ab9379ccc3195c0e0a9b15e94f5312		https://www.encodeproject.org/files/ENCFF113MXN/@@download/ENCFF113MXN.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/12/12/3845213d-f246-4392-be33-8d91dfe371d4/ENCFF113MXN.fastq.gz				
ENCFF357AKH	fastq	reads	ENCSR718EWL	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-04	ENCODE				2	1	100		paired-ended	1	ENCFF113MXN		3606615072	Brenton Graveley, UConn	f924dac476ee758fb654ff320d7abff5		https://www.encodeproject.org/files/ENCFF357AKH/@@download/ENCFF357AKH.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/12/12/b7202d83-6d04-43cb-9a28-69ff526ba761/ENCFF357AKH.fastq.gz				
ENCFF698ZGA	fastq	reads	ENCSR718EWL	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-04	ENCODE				1	1	100		paired-ended	2	ENCFF409FXM		4091593170	Brenton Graveley, UConn	e2bc0f88d08eeeba32def7ebaab90fb1		https://www.encodeproject.org/files/ENCFF698ZGA/@@download/ENCFF698ZGA.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/12/12/4310b3e0-cdc6-4585-86c8-0281f5e5c9c4/ENCFF698ZGA.fastq.gz				
ENCFF781HCE	fastq	reads	ENCSR084SCN	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-11-20	ENCODE				1	1	100		paired-ended	1	ENCFF121QGM		2398268842	Brenton Graveley, UConn	afb05299dbacaaeb39f736418df2f430	SRA:SRR4422680	https://www.encodeproject.org/files/ENCFF781HCE/@@download/ENCFF781HCE.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/10/29/ae009c7e-8e11-4b12-b64b-717913a3d8b6/ENCFF781HCE.fastq.gz				
ENCFF420XPX	fastq	reads	ENCSR084SCN	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-11-20	ENCODE				2	1	100		paired-ended	1	ENCFF861HTL		1431120035	Brenton Graveley, UConn	6cab23369f9ccfc689981a9996eb0f9d	SRA:SRR4422681	https://www.encodeproject.org/files/ENCFF420XPX/@@download/ENCFF420XPX.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/10/29/919e3b61-2cf0-4366-9820-04c1dbeb5e05/ENCFF420XPX.fastq.gz				
ENCFF861HTL	fastq	reads	ENCSR084SCN	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-11-20	ENCODE				2	1	100		paired-ended	2	ENCFF420XPX		1391456916	Brenton Graveley, UConn	0bfc440a48cff211530fa8e5f36027dd	SRA:SRR4422681	https://www.encodeproject.org/files/ENCFF861HTL/@@download/ENCFF861HTL.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/10/29/9a16e40f-54e9-45af-bd67-022ea5902423/ENCFF861HTL.fastq.gz				
ENCFF121QGM	fastq	reads	ENCSR084SCN	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-11-20	ENCODE				1	1	100		paired-ended	2	ENCFF781HCE		2332487574	Brenton Graveley, UConn	5ba128f986c57a4a87487e5b8c52cd28	SRA:SRR4422680	https://www.encodeproject.org/files/ENCFF121QGM/@@download/ENCFF121QGM.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/10/29/16734601-8f29-4f11-b060-e8007f61e0e7/ENCFF121QGM.fastq.gz				
ENCFF075HNS	fastq	reads	ENCSR620PUP	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-01-12	ENCODE				1	1	100		paired-ended	1	ENCFF072QOL		3784033693	Brenton Graveley, UConn	3b71f72f7e4e1e8dc2e5e3b2eadad46c	SRA:SRR4422045	https://www.encodeproject.org/files/ENCFF075HNS/@@download/ENCFF075HNS.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2015/12/08/788a98d0-afe6-4a60-a6ff-360ed1561c41/ENCFF075HNS.fastq.gz				
ENCFF548VUD	fastq	reads	ENCSR620PUP	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-01-12	ENCODE				2	1	100		paired-ended	1	ENCFF818RDZ		9029936409	Brenton Graveley, UConn	5b134e98d2f4bac2b194b17b3996d60c	SRA:SRR4422044	https://www.encodeproject.org/files/ENCFF548VUD/@@download/ENCFF548VUD.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2015/12/08/4e98a846-7ead-4fb0-b230-7b500ace9891/ENCFF548VUD.fastq.gz				
ENCFF818RDZ	fastq	reads	ENCSR620PUP	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-01-12	ENCODE				2	1	100		paired-ended	2	ENCFF548VUD		8864783440	Brenton Graveley, UConn	3635cd08c000f9126d33af743e9bdfd6	SRA:SRR4422044	https://www.encodeproject.org/files/ENCFF818RDZ/@@download/ENCFF818RDZ.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2015/12/08/6cc1c698-f8f6-4f23-b417-a11ce0587e42/ENCFF818RDZ.fastq.gz				
ENCFF072QOL	fastq	reads	ENCSR620PUP	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-01-12	ENCODE				1	1	100		paired-ended	2	ENCFF075HNS		3735353191	Brenton Graveley, UConn	c829bea51d56ef93146adb18c4654230	SRA:SRR4422045	https://www.encodeproject.org/files/ENCFF072QOL/@@download/ENCFF072QOL.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2015/12/08/cc9dbb24-3114-4311-9c0f-57d8bdcd0d57/ENCFF072QOL.fastq.gz				
ENCFF326WTJ	fastq	reads	ENCSR164MUK	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				1	1	100		paired-ended	1	ENCFF767QZM		3658231094	Brenton Graveley, UConn	4aa386b961b2c17ae87505040b11e07d	SRA:SRR4421418	https://www.encodeproject.org/files/ENCFF326WTJ/@@download/ENCFF326WTJ.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/03/05/d33b42a1-1a22-45f6-a948-f5ec7d6b4b72/ENCFF326WTJ.fastq.gz				
ENCFF273KVQ	fastq	reads	ENCSR164MUK	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				2	1	100		paired-ended	1	ENCFF751LOM		4921311417	Brenton Graveley, UConn	e8c75941faffb927da330d0ae8ff1545	SRA:SRR4421417	https://www.encodeproject.org/files/ENCFF273KVQ/@@download/ENCFF273KVQ.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/03/05/ce2f25f6-eb38-4410-abb4-e5af467a338e/ENCFF273KVQ.fastq.gz				
ENCFF767QZM	fastq	reads	ENCSR164MUK	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				1	1	100		paired-ended	2	ENCFF326WTJ		3668336584	Brenton Graveley, UConn	6b4262fb49ce0d7c52c38b7d798713fd	SRA:SRR4421418	https://www.encodeproject.org/files/ENCFF767QZM/@@download/ENCFF767QZM.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/03/05/8fa57e0d-dafd-4eb1-a8c7-e6ff9570a1bb/ENCFF767QZM.fastq.gz				
ENCFF751LOM	fastq	reads	ENCSR164MUK	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				2	1	100		paired-ended	2	ENCFF273KVQ		5013401922	Brenton Graveley, UConn	f97853815f2c8948446845a47db245a3	SRA:SRR4421417	https://www.encodeproject.org/files/ENCFF751LOM/@@download/ENCFF751LOM.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/03/05/4f8b3ed6-ba48-4882-b2b0-ae16280cf9c8/ENCFF751LOM.fastq.gz				
ENCFF743EKS	fastq	reads	ENCSR032YMP	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				1	1	100		paired-ended	1	ENCFF553PEN		4630014881	Brenton Graveley, UConn	b0db530f7e5c6c5dba6827c66a52fda0	SRA:SRR4422605	https://www.encodeproject.org/files/ENCFF743EKS/@@download/ENCFF743EKS.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/03/05/8481d817-5048-449b-96c8-e841e05862a8/ENCFF743EKS.fastq.gz				
ENCFF352SRA	fastq	reads	ENCSR032YMP	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				2	1	100		paired-ended	1	ENCFF852RBO		3644333937	Brenton Graveley, UConn	c575635b9c8d7f9dc1efef6678a5b2fa	SRA:SRR4422604	https://www.encodeproject.org/files/ENCFF352SRA/@@download/ENCFF352SRA.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/03/05/c3043908-e9fc-4678-9198-44d1982094c0/ENCFF352SRA.fastq.gz				
ENCFF553PEN	fastq	reads	ENCSR032YMP	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				1	1	100		paired-ended	2	ENCFF743EKS		4689824743	Brenton Graveley, UConn	7b57165f7b7a981ad16aea26ac350325	SRA:SRR4422605	https://www.encodeproject.org/files/ENCFF553PEN/@@download/ENCFF553PEN.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/03/05/4bc0d8ec-f32d-4dc0-aebf-9fbb634e46a8/ENCFF553PEN.fastq.gz				
ENCFF852RBO	fastq	reads	ENCSR032YMP	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				2	1	100		paired-ended	2	ENCFF352SRA		3671642907	Brenton Graveley, UConn	94f6eaa7c92e9ba62d8ef1170774ad5b	SRA:SRR4422604	https://www.encodeproject.org/files/ENCFF852RBO/@@download/ENCFF852RBO.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/03/05/618805a8-c513-40dd-972b-34f59f9b57ea/ENCFF852RBO.fastq.gz				
ENCFF454RKS	fastq	reads	ENCSR661HEL	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				2	1	100		paired-ended	1	ENCFF224TRL		2151123576	Brenton Graveley, UConn	53cff8b837de46d942bdc375f6cce80b	SRA:SRR4422087	https://www.encodeproject.org/files/ENCFF454RKS/@@download/ENCFF454RKS.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/12/11/3a18586d-4fdc-4881-b6ca-d0cf85e4e48b/ENCFF454RKS.fastq.gz				
ENCFF539FEL	fastq	reads	ENCSR661HEL	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	1	ENCFF276RDY		1656283632	Brenton Graveley, UConn	71af1e980f8e209d60499a1690a233ba	SRA:SRR4422088	https://www.encodeproject.org/files/ENCFF539FEL/@@download/ENCFF539FEL.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/12/11/615c957d-fb81-4dcf-8175-f73b126981a3/ENCFF539FEL.fastq.gz				
ENCFF276RDY	fastq	reads	ENCSR661HEL	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	2	ENCFF539FEL		1569162245	Brenton Graveley, UConn	4b65d5c2209722a01a553715260659ab	SRA:SRR4422088	https://www.encodeproject.org/files/ENCFF276RDY/@@download/ENCFF276RDY.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/12/12/ed32b8cf-7188-49b2-82c2-11c680e70b2d/ENCFF276RDY.fastq.gz				
ENCFF224TRL	fastq	reads	ENCSR661HEL	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				2	1	100		paired-ended	2	ENCFF454RKS		2042441094	Brenton Graveley, UConn	ca586cf4ff69e3b749884c81ae6999f1	SRA:SRR4422087	https://www.encodeproject.org/files/ENCFF224TRL/@@download/ENCFF224TRL.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/12/12/da0426e2-962f-4052-9869-3c50d858a199/ENCFF224TRL.fastq.gz				
ENCFF292YLK	fastq	reads	ENCSR438MDN	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				2	1	100		paired-ended	1	ENCFF629XES		2508489464	Brenton Graveley, UConn	ad5f4c62623e4512215709e8a080379b	SRA:SRR4421787	https://www.encodeproject.org/files/ENCFF292YLK/@@download/ENCFF292YLK.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/03/07/7ce7f663-9424-439b-9745-d644f9cb1a4d/ENCFF292YLK.fastq.gz				
ENCFF629XES	fastq	reads	ENCSR438MDN	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				2	1	100		paired-ended	2	ENCFF292YLK		2502053915	Brenton Graveley, UConn	de5f35c7082cee0faa53129a9af756ae	SRA:SRR4421787	https://www.encodeproject.org/files/ENCFF629XES/@@download/ENCFF629XES.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/03/08/1be35218-4bf3-4d91-a2fa-8a8801964b3a/ENCFF629XES.fastq.gz				
ENCFF034YJI	fastq	reads	ENCSR438MDN	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				1	1	100		paired-ended	2	ENCFF845QQB		2373341290	Brenton Graveley, UConn	bc0ddc9adb17f0c92d56d39388635ded	SRA:SRR4421788	https://www.encodeproject.org/files/ENCFF034YJI/@@download/ENCFF034YJI.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/03/08/ae4580d6-6b7d-41f6-90d9-18509928aabe/ENCFF034YJI.fastq.gz				
ENCFF845QQB	fastq	reads	ENCSR438MDN	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				1	1	100		paired-ended	1	ENCFF034YJI		2350276867	Brenton Graveley, UConn	d8b5f25d009c0fdb359919aaccce24f0	SRA:SRR4421788	https://www.encodeproject.org/files/ENCFF845QQB/@@download/ENCFF845QQB.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/03/07/14b74e18-3a85-43bd-85c3-697841f5ec33/ENCFF845QQB.fastq.gz				
ENCFF001ZFY	fastq	reads	ENCSR898NWE	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						RNA	rRNA	Trizol			True	2014-06-30	ENCODE				1	1	100		paired-ended	1	ENCFF001ZGG		2605927782	Brenton Graveley, UConn	cef5f8eb2ac19993c54eae476207c736	SRA:SRR4422447	https://www.encodeproject.org/files/ENCFF001ZFY/@@download/ENCFF001ZFY.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/02/06/6c622742-295d-4169-8c8b-d5b02e8ea1d8/ENCFF001ZFY.fastq.gz				
ENCFF001ZGA	fastq	reads	ENCSR898NWE	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						RNA	rRNA	Trizol			True	2014-06-30	ENCODE				2	1	100		paired-ended	1	ENCFF001ZGH		2520370060	Brenton Graveley, UConn	94f4af3d34a4f8b3c16e9cb2619d891a	SRA:SRR4422446	https://www.encodeproject.org/files/ENCFF001ZGA/@@download/ENCFF001ZGA.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/02/06/3b55b932-08c6-4bd8-a9bf-053fa591bbef/ENCFF001ZGA.fastq.gz				
ENCFF001ZGG	fastq	reads	ENCSR898NWE	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						RNA	rRNA	Trizol			True	2014-06-30	ENCODE				1	1	100		paired-ended	2	ENCFF001ZFY		2634451117	Brenton Graveley, UConn	b5d1a686e722f6d3f62781c979b8b9fd	SRA:SRR4422447	https://www.encodeproject.org/files/ENCFF001ZGG/@@download/ENCFF001ZGG.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/02/06/0620ed88-3223-44fb-9725-072e28251d29/ENCFF001ZGG.fastq.gz				
ENCFF001ZGH	fastq	reads	ENCSR898NWE	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						RNA	rRNA	Trizol			True	2014-06-30	ENCODE				2	1	100		paired-ended	2	ENCFF001ZGA		2545886449	Brenton Graveley, UConn	72d8bab1a0b901f6d499a895741ae5d4	SRA:SRR4422446	https://www.encodeproject.org/files/ENCFF001ZGH/@@download/ENCFF001ZGH.fastq.gz			Illumina HiSeq 2000		released	s3://encode-public/2014/02/06/d1487dcb-ef09-4e0a-ab82-60f06ab8fc1d/ENCFF001ZGH.fastq.gz				
ENCFF803FSB	fastq	reads	ENCSR031RRO	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference						polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-06-13	ENCODE				2	1	100		paired-ended	1	ENCFF827KTS		4603560101	Brenton Graveley, UConn	1e2b6fd4f6bcd5983a82f8217711106b	SRA:SRR4422598	https://www.encodeproject.org/files/ENCFF803FSB/@@download/ENCFF803FSB.fastq.gz			Illumina HiSeq 2500		released	s3://encode-public/2016/05/26/95e101fc-017c-41fd-a375-36c132d880ba/ENCFF803FSB.fastq.gz				
