File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF231SOE	fastq	reads	ENCSR278NFF	CRISPR genome editing followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	deletion	/targets/CDC40-human/				CDC40-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-09	ENCODE				1	1	100		paired-ended	2	ENCFF740MXN		2812901124	Brenton Graveley, UConn	2678d9e20be4df6c39e11538382d11ab		https://www.encodeproject.org/files/ENCFF231SOE/@@download/ENCFF231SOE.fastq.gz			Illumina HiSeq 2500	/files/ENCFF051FJX/, /files/ENCFF782QYO/	released	s3://encode-public/2016/12/12/5be0a45b-ef16-4df1-b9f1-6c80078ba861/ENCFF231SOE.fastq.gz				
ENCFF396KYT	fastq	reads	ENCSR376GHG	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/FXR2-human/				FXR2-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-09	ENCODE				1	1	100		paired-ended	1	ENCFF573HIO		2854784704	Brenton Graveley, UConn	c77d91bd3f39af6c57257a3041467ce5		https://www.encodeproject.org/files/ENCFF396KYT/@@download/ENCFF396KYT.fastq.gz			Illumina HiSeq 2500	/files/ENCFF180KPO/, /files/ENCFF713NLI/	released	s3://encode-public/2016/12/12/9cd91964-71cf-43ec-bc3a-2100965b2802/ENCFF396KYT.fastq.gz				
ENCFF874XXC	fastq	reads	ENCSR376GHG	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/FXR2-human/				FXR2-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-09	ENCODE				2	1	100		paired-ended	1	ENCFF107JST		2868092103	Brenton Graveley, UConn	873fc861de2c460e6d8400fbb52cb128		https://www.encodeproject.org/files/ENCFF874XXC/@@download/ENCFF874XXC.fastq.gz			Illumina HiSeq 2500	/files/ENCFF180KPO/, /files/ENCFF713NLI/	released	s3://encode-public/2016/12/12/3a537866-f855-4011-9e16-09a7e050991a/ENCFF874XXC.fastq.gz				
ENCFF573HIO	fastq	reads	ENCSR376GHG	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/FXR2-human/				FXR2-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-09	ENCODE				1	1	100		paired-ended	2	ENCFF396KYT		2783753410	Brenton Graveley, UConn	3a569269c79faba774061c368658c124		https://www.encodeproject.org/files/ENCFF573HIO/@@download/ENCFF573HIO.fastq.gz			Illumina HiSeq 2500	/files/ENCFF200UFR/, /files/ENCFF885FZS/	released	s3://encode-public/2016/12/12/260896b5-662a-40b9-81e2-05ea95efe1fb/ENCFF573HIO.fastq.gz				
ENCFF107JST	fastq	reads	ENCSR376GHG	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/FXR2-human/				FXR2-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-09	ENCODE				2	1	100		paired-ended	2	ENCFF874XXC		2794227523	Brenton Graveley, UConn	c80d3a93f5193ce7cbf56990f49f8b09		https://www.encodeproject.org/files/ENCFF107JST/@@download/ENCFF107JST.fastq.gz			Illumina HiSeq 2500	/files/ENCFF200UFR/, /files/ENCFF885FZS/	released	s3://encode-public/2016/12/12/bf897654-522f-4ec6-91ee-ff330ad14bc3/ENCFF107JST.fastq.gz				
ENCFF577EOK	fastq	reads	ENCSR047IUS	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPU-human/				HNRNPU-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				1	1	100		paired-ended	1	ENCFF241DHX		2343901314	Brenton Graveley, UConn	966267d2595698e6c7b352fd63c1381d	SRA:SRR4422621	https://www.encodeproject.org/files/ENCFF577EOK/@@download/ENCFF577EOK.fastq.gz			Illumina HiSeq 2500	/files/ENCFF292YLK/, /files/ENCFF845QQB/	released	s3://encode-public/2016/03/07/506ad03f-5a73-4b3a-9a2c-9a874cca4268/ENCFF577EOK.fastq.gz				
ENCFF241DHX	fastq	reads	ENCSR047IUS	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPU-human/				HNRNPU-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				1	1	100		paired-ended	2	ENCFF577EOK		2408255193	Brenton Graveley, UConn	b5aea151ea598608c139c15eb9f9d321	SRA:SRR4422621	https://www.encodeproject.org/files/ENCFF241DHX/@@download/ENCFF241DHX.fastq.gz			Illumina HiSeq 2500	/files/ENCFF034YJI/, /files/ENCFF629XES/	released	s3://encode-public/2016/03/08/fadb9034-0432-4008-9e2a-2791a8bda4f7/ENCFF241DHX.fastq.gz				
ENCFF811KDI	fastq	reads	ENCSR047IUS	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPU-human/				HNRNPU-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				2	1	100		paired-ended	2	ENCFF698DQF		2738239756	Brenton Graveley, UConn	ed028c8b79ffedf118e2a70851508dc3	SRA:SRR4422622	https://www.encodeproject.org/files/ENCFF811KDI/@@download/ENCFF811KDI.fastq.gz			Illumina HiSeq 2500	/files/ENCFF034YJI/, /files/ENCFF629XES/	released	s3://encode-public/2016/03/08/d23b207a-db40-4398-bad7-12bde37210d7/ENCFF811KDI.fastq.gz				
ENCFF698DQF	fastq	reads	ENCSR047IUS	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/HNRNPU-human/				HNRNPU-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-03-16	ENCODE				2	1	100		paired-ended	1	ENCFF811KDI		2676684323	Brenton Graveley, UConn	fd26682b42e9f59a5b9c8e77a3509e75	SRA:SRR4422622	https://www.encodeproject.org/files/ENCFF698DQF/@@download/ENCFF698DQF.fastq.gz			Illumina HiSeq 2500	/files/ENCFF292YLK/, /files/ENCFF845QQB/	released	s3://encode-public/2016/03/07/d49f0121-d7e7-4ce2-b018-8ae29c5bed2a/ENCFF698DQF.fastq.gz				
ENCFF607UZB	fastq	reads	ENCSR883BXR	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	/targets/LSM11-human/				LSM11-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	1	ENCFF010WNS		3350655463	Brenton Graveley, UConn	b07b99719ee53abd9ba0744a5fe40e9f	SRA:SRR4422431	https://www.encodeproject.org/files/ENCFF607UZB/@@download/ENCFF607UZB.fastq.gz			Illumina HiSeq 2000	/files/ENCFF006QAK/	released	s3://encode-public/2014/12/11/72989f6a-37c8-4875-9763-79bd21d41132/ENCFF607UZB.fastq.gz				
ENCFF194USN	fastq	reads	ENCSR883BXR	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	/targets/LSM11-human/				LSM11-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				2	1	100		paired-ended	1	ENCFF378XSA		1873253309	Brenton Graveley, UConn	5b1e3fd0cb8701a11e86e9b020a6d377	SRA:SRR4422430	https://www.encodeproject.org/files/ENCFF194USN/@@download/ENCFF194USN.fastq.gz			Illumina HiSeq 2000	/files/ENCFF613HXG/	released	s3://encode-public/2014/12/11/1746ecda-8987-455e-b38c-1bddea74d6c5/ENCFF194USN.fastq.gz				
ENCFF010WNS	fastq	reads	ENCSR883BXR	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	/targets/LSM11-human/				LSM11-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	2	ENCFF607UZB		3251973493	Brenton Graveley, UConn	21cf012064562689eae850ee5d2f762a	SRA:SRR4422431	https://www.encodeproject.org/files/ENCFF010WNS/@@download/ENCFF010WNS.fastq.gz			Illumina HiSeq 2000	/files/ENCFF278VBD/	released	s3://encode-public/2014/12/12/e52f4864-0439-462f-ab48-c84b5af33a81/ENCFF010WNS.fastq.gz				
ENCFF378XSA	fastq	reads	ENCSR883BXR	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	/targets/LSM11-human/				LSM11-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				2	1	100		paired-ended	2	ENCFF194USN		1815005638	Brenton Graveley, UConn	5af8984c832e61140d09ca7db0ce8979	SRA:SRR4422430	https://www.encodeproject.org/files/ENCFF378XSA/@@download/ENCFF378XSA.fastq.gz			Illumina HiSeq 2000	/files/ENCFF989HXZ/	released	s3://encode-public/2014/12/12/418e206d-84c1-4580-bb83-844997eb292d/ENCFF378XSA.fastq.gz				
ENCFF907VSL	fastq	reads	ENCSR362XMY	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/UBE2L3-human/				UBE2L3-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-02-11	ENCODE				1	1	101		paired-ended	1	ENCFF293ZKO		4214936334	Brenton Graveley, UConn	f8848d7e89dd1b91c2a67a135245d5cb	SRA:SRR4421687	https://www.encodeproject.org/files/ENCFF907VSL/@@download/ENCFF907VSL.fastq.gz			Illumina HiSeq 2500	/files/ENCFF075HNS/, /files/ENCFF548VUD/	released	s3://encode-public/2016/01/22/c0e50354-0ceb-468e-b013-5f20a74ca8b2/ENCFF907VSL.fastq.gz				
ENCFF935MFR	fastq	reads	ENCSR362XMY	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/UBE2L3-human/				UBE2L3-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-02-11	ENCODE				2	1	101		paired-ended	1	ENCFF566CJR		8206179141	Brenton Graveley, UConn	0f6f48dffc00dccb39414efac2a61c87	SRA:SRR4421688	https://www.encodeproject.org/files/ENCFF935MFR/@@download/ENCFF935MFR.fastq.gz			Illumina HiSeq 2500	/files/ENCFF075HNS/, /files/ENCFF548VUD/	released	s3://encode-public/2016/01/22/1e4185bc-a95c-47d1-ad0a-41fab2cd9fd3/ENCFF935MFR.fastq.gz				
ENCFF293ZKO	fastq	reads	ENCSR362XMY	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/UBE2L3-human/				UBE2L3-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-02-11	ENCODE				1	1	101		paired-ended	2	ENCFF907VSL		4242930886	Brenton Graveley, UConn	4245f0770be010bb2111bcf194b2e36c	SRA:SRR4421687	https://www.encodeproject.org/files/ENCFF293ZKO/@@download/ENCFF293ZKO.fastq.gz			Illumina HiSeq 2500	/files/ENCFF072QOL/, /files/ENCFF818RDZ/	released	s3://encode-public/2016/01/22/b4dc8935-483f-4456-a0f7-952c0fce1471/ENCFF293ZKO.fastq.gz				
ENCFF566CJR	fastq	reads	ENCSR362XMY	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/UBE2L3-human/				UBE2L3-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-02-11	ENCODE				2	1	101		paired-ended	2	ENCFF935MFR		8224657385	Brenton Graveley, UConn	8270b966b5ce1f2941439453df6d5d15	SRA:SRR4421688	https://www.encodeproject.org/files/ENCFF566CJR/@@download/ENCFF566CJR.fastq.gz			Illumina HiSeq 2500	/files/ENCFF072QOL/, /files/ENCFF818RDZ/	released	s3://encode-public/2016/01/22/061f17bb-b7dc-4ffd-82dc-5f1bad182e50/ENCFF566CJR.fastq.gz				
ENCFF147ZUG	fastq	reads	ENCSR060KRD	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/TROVE2-human/				TROVE2-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-02-11	ENCODE				1	1	101		paired-ended	2	ENCFF310TVI		2844379522	Brenton Graveley, UConn	0fe099d340473eb8a60b131378488a8d	SRA:SRR4422663	https://www.encodeproject.org/files/ENCFF147ZUG/@@download/ENCFF147ZUG.fastq.gz			Illumina HiSeq 2500	/files/ENCFF316CCA/, /files/ENCFF864TPH/	released	s3://encode-public/2016/01/22/6fa078a9-24af-4e16-8ad2-29a0b172d69a/ENCFF147ZUG.fastq.gz				
ENCFF310TVI	fastq	reads	ENCSR060KRD	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/TROVE2-human/				TROVE2-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-02-11	ENCODE				1	1	101		paired-ended	1	ENCFF147ZUG		2829601431	Brenton Graveley, UConn	16ad0c839644d12ef393a49bed91771a	SRA:SRR4422663	https://www.encodeproject.org/files/ENCFF310TVI/@@download/ENCFF310TVI.fastq.gz			Illumina HiSeq 2500	/files/ENCFF002UOR/, /files/ENCFF508KBY/	released	s3://encode-public/2016/01/22/69bb5ebd-d561-4b7c-bc29-00d5fd2cca71/ENCFF310TVI.fastq.gz				
ENCFF118MHK	fastq	reads	ENCSR060KRD	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/TROVE2-human/				TROVE2-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-02-11	ENCODE				2	1	101		paired-ended	1	ENCFF258ZFF		4029281733	Brenton Graveley, UConn	6d5e0ce232fddf9950f025ade723e1b8	SRA:SRR4422662	https://www.encodeproject.org/files/ENCFF118MHK/@@download/ENCFF118MHK.fastq.gz			Illumina HiSeq 2500	/files/ENCFF002UOR/, /files/ENCFF508KBY/	released	s3://encode-public/2016/01/22/adc79305-f610-4bca-8a70-821b9e7a35ee/ENCFF118MHK.fastq.gz				
ENCFF258ZFF	fastq	reads	ENCSR060KRD	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/TROVE2-human/				TROVE2-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-02-11	ENCODE				2	1	101		paired-ended	2	ENCFF118MHK		4080791714	Brenton Graveley, UConn	af00de9714f0dcc02e75ba252d3629b1	SRA:SRR4422662	https://www.encodeproject.org/files/ENCFF258ZFF/@@download/ENCFF258ZFF.fastq.gz			Illumina HiSeq 2500	/files/ENCFF316CCA/, /files/ENCFF864TPH/	released	s3://encode-public/2016/01/22/bd1a9dde-d030-4e44-9e33-5fdfd9f6107e/ENCFF258ZFF.fastq.gz				
ENCFF836KMN	fastq	reads	ENCSR341PZW	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/WDR43-human/				WDR43-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-09-29	ENCODE				1	1	100		paired-ended	1	ENCFF508RPC		3283876272	Brenton Graveley, UConn	44df46fac1d1170e01bf2ed5ff154081	SRA:SRR4421657	https://www.encodeproject.org/files/ENCFF836KMN/@@download/ENCFF836KMN.fastq.gz			Illumina HiSeq 2500	/files/ENCFF361BPK/, /files/ENCFF605WBD/	released	s3://encode-public/2016/09/24/3478c29f-f546-4aeb-a76b-724edfd9e410/ENCFF836KMN.fastq.gz				
ENCFF423TCH	fastq	reads	ENCSR341PZW	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/WDR43-human/				WDR43-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-09-29	ENCODE				2	1	100		paired-ended	1	ENCFF973JAQ		3228166523	Brenton Graveley, UConn	bafbb04fcd80e61d2f1a091d389a6193	SRA:SRR4421658	https://www.encodeproject.org/files/ENCFF423TCH/@@download/ENCFF423TCH.fastq.gz			Illumina HiSeq 2500	/files/ENCFF361BPK/, /files/ENCFF605WBD/	released	s3://encode-public/2016/09/24/5bec6903-2840-4f81-9645-512b917f64b9/ENCFF423TCH.fastq.gz				
ENCFF508RPC	fastq	reads	ENCSR341PZW	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/WDR43-human/				WDR43-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-09-29	ENCODE				1	1	100		paired-ended	2	ENCFF836KMN		3193650324	Brenton Graveley, UConn	63ab3dd5d94db9a316857ecf7dea79f6	SRA:SRR4421657	https://www.encodeproject.org/files/ENCFF508RPC/@@download/ENCFF508RPC.fastq.gz			Illumina HiSeq 2500	/files/ENCFF508COB/, /files/ENCFF826EEI/	released	s3://encode-public/2016/09/25/576dcd2b-a107-450d-a9e5-d69671e97ab8/ENCFF508RPC.fastq.gz				
ENCFF973JAQ	fastq	reads	ENCSR341PZW	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/WDR43-human/				WDR43-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2016-09-29	ENCODE				2	1	100		paired-ended	2	ENCFF423TCH		3144801821	Brenton Graveley, UConn	608523d8d0e7f193b96b569d9b800a9e	SRA:SRR4421658	https://www.encodeproject.org/files/ENCFF973JAQ/@@download/ENCFF973JAQ.fastq.gz			Illumina HiSeq 2500	/files/ENCFF508COB/, /files/ENCFF826EEI/	released	s3://encode-public/2016/09/25/bff3f1a7-bef4-44c7-a657-f4b32d725cd5/ENCFF973JAQ.fastq.gz				
ENCFF606LUR	fastq	reads	ENCSR448JAM	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/ZC3H8-human/				ZC3H8-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-04	ENCODE				1	1	100		paired-ended	1	ENCFF257JTA		3849129107	Brenton Graveley, UConn	0ece7a217e829700c61892af237a78ae		https://www.encodeproject.org/files/ENCFF606LUR/@@download/ENCFF606LUR.fastq.gz			Illumina HiSeq 2500	/files/ENCFF357AKH/, /files/ENCFF409FXM/	released	s3://encode-public/2016/12/12/61c84282-6c1f-4a89-9dc9-7a4c3b3cc179/ENCFF606LUR.fastq.gz				
ENCFF122VPY	fastq	reads	ENCSR448JAM	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/ZC3H8-human/				ZC3H8-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-04	ENCODE				2	1	100		paired-ended	1	ENCFF888IWE		3746459846	Brenton Graveley, UConn	f7defc5fbc512b8ef070d91bd34e44a6		https://www.encodeproject.org/files/ENCFF122VPY/@@download/ENCFF122VPY.fastq.gz			Illumina HiSeq 2500	/files/ENCFF357AKH/, /files/ENCFF409FXM/	released	s3://encode-public/2016/12/12/3e1e54c2-5201-4a18-a45c-d5c6a9813d3b/ENCFF122VPY.fastq.gz				
ENCFF257JTA	fastq	reads	ENCSR448JAM	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/ZC3H8-human/				ZC3H8-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-04	ENCODE				1	1	100		paired-ended	2	ENCFF606LUR		3796147470	Brenton Graveley, UConn	82fb77bf4772b485fe6d7a096466b110		https://www.encodeproject.org/files/ENCFF257JTA/@@download/ENCFF257JTA.fastq.gz			Illumina HiSeq 2500	/files/ENCFF113MXN/, /files/ENCFF698ZGA/	released	s3://encode-public/2016/12/12/97a84c66-72bc-4e39-8e8d-8d6e506687a3/ENCFF257JTA.fastq.gz				
ENCFF888IWE	fastq	reads	ENCSR448JAM	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/ZC3H8-human/				ZC3H8-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2017-01-04	ENCODE				2	1	100		paired-ended	2	ENCFF122VPY		3731580613	Brenton Graveley, UConn	cbdf33db669c17e0488cfa2dcb649fac		https://www.encodeproject.org/files/ENCFF888IWE/@@download/ENCFF888IWE.fastq.gz			Illumina HiSeq 2500	/files/ENCFF113MXN/, /files/ENCFF698ZGA/	released	s3://encode-public/2016/12/12/874a8f5e-e147-42d3-a62d-3549cc49f7f5/ENCFF888IWE.fastq.gz				
ENCFF182RAD	fastq	reads	ENCSR481AYC	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	/targets/BCLAF1-human/				BCLAF1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	1	ENCFF863SFE		3635783693	Brenton Graveley, UConn	9a3af34674afbeaa789b522166231c33	SRA:SRR4421850	https://www.encodeproject.org/files/ENCFF182RAD/@@download/ENCFF182RAD.fastq.gz			Illumina HiSeq 2000	/files/ENCFF385GEX/	released	s3://encode-public/2014/12/13/ff5ab819-1614-4c6c-ab30-831df0eb4bac/ENCFF182RAD.fastq.gz				
ENCFF132GHM	fastq	reads	ENCSR481AYC	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	/targets/BCLAF1-human/				BCLAF1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				2	1	100		paired-ended	1	ENCFF267DZP		2515716614	Brenton Graveley, UConn	6b2573ef6422dd1c286bc490c545c040	SRA:SRR4421851	https://www.encodeproject.org/files/ENCFF132GHM/@@download/ENCFF132GHM.fastq.gz			Illumina HiSeq 2000	/files/ENCFF403CZA/	released	s3://encode-public/2014/12/13/bd288556-8113-496f-ac00-0de39ebb7d18/ENCFF132GHM.fastq.gz				
ENCFF267DZP	fastq	reads	ENCSR481AYC	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	/targets/BCLAF1-human/				BCLAF1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				2	1	100		paired-ended	2	ENCFF132GHM		2435011087	Brenton Graveley, UConn	2b979322495dff300b4c4871815de185	SRA:SRR4421851	https://www.encodeproject.org/files/ENCFF267DZP/@@download/ENCFF267DZP.fastq.gz			Illumina HiSeq 2000	/files/ENCFF278TEH/	released	s3://encode-public/2014/12/13/ce6660fa-6d77-45e2-bfad-8553cea0647e/ENCFF267DZP.fastq.gz				
ENCFF863SFE	fastq	reads	ENCSR481AYC	shRNA knockdown followed by RNA-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RNAi	interference	/targets/BCLAF1-human/				BCLAF1-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2014-12-17	ENCODE				1	1	100		paired-ended	2	ENCFF182RAD		3469081210	Brenton Graveley, UConn	7ab82074a679cec42367e002ef6ae010	SRA:SRR4421850	https://www.encodeproject.org/files/ENCFF863SFE/@@download/ENCFF863SFE.fastq.gz			Illumina HiSeq 2000	/files/ENCFF922CDR/	released	s3://encode-public/2014/12/13/75df4067-a533-4bba-9eb4-21e43fdf6cd2/ENCFF863SFE.fastq.gz				
ENCFF258ZRG	fastq	reads	ENCSR306EIU	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/YBX3-human/				YBX3-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2015-08-18	ENCODE				1	1	100		paired-ended	1	ENCFF275JTF		1810916272	Brenton Graveley, UConn	e0d888736da593a1743275221ebab615	SRA:SRR4421611	https://www.encodeproject.org/files/ENCFF258ZRG/@@download/ENCFF258ZRG.fastq.gz			Illumina HiSeq 2000	/files/ENCFF162LWE/, /files/ENCFF981SWJ/	released	s3://encode-public/2015/08/14/471ecdfa-160a-4c29-b49e-65bafbf2c82a/ENCFF258ZRG.fastq.gz				
ENCFF247PAT	fastq	reads	ENCSR306EIU	shRNA knockdown followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				RNAi	interference	/targets/YBX3-human/				YBX3-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)			True	2015-08-18	ENCODE				2	1	100		paired-ended	1	ENCFF355BAW		2213099299	Brenton Graveley, UConn	5197e1ef1f6d94205cc3fa6976f6cc52	SRA:SRR4421610	https://www.encodeproject.org/files/ENCFF247PAT/@@download/ENCFF247PAT.fastq.gz			Illumina HiSeq 2000	/files/ENCFF162LWE/, /files/ENCFF981SWJ/	released	s3://encode-public/2015/08/14/3a0abbbb-1a15-464d-8632-b465a3797590/ENCFF247PAT.fastq.gz				
