ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
13723	"ENSG00000136261.10"	"BZW2"	chr7	+	16725529	16725665	16725548	16725665	16722404	16722470	13723	387,320	22,17	350,298	19,13	117	99	0.698720104683	1.0	0.937,0.941	0.94,0.951	-0.006
13726	"ENSG00000186111.4"	"PIP5K1C"	chr19	-	3660963	3661081	3660963	3661044	3661868	3661999	13726	7,60	0,1	24,27	0,0	135	99	1	1.0	1.0,0.978	1.0,1.0	-0.011
13730	"ENSG00000163702.14"	"IL17RC"	chr3	+	9959547	9959759	9959606	9959759	9959396	9959418	13730	1,1	7,8	1,0	7,4	157	99	0.833224635557	1.0	0.083,0.073	0.083,0.0	0.036
13733	"ENSG00000144136.6"	"SLC20A1"	chr2	+	113416401	113416671	113416527	113416671	113414698	113414818	13733	27,147	0,3	121,107	2,2	197	99	0.844908214992	1.0	1.0,0.961	0.968,0.964	0.014
1373	"ENSG00000120690.9"	"ELF1"	chr13	-	41523941	41524109	41523941	41524037	41525464	41525572	1373	144,112	0,0	133,119	1,1	170	99	0.358753364461	1.0	1.0,1.0	0.987,0.986	0.014
13741	"ENSG00000004777.14"	"ARHGAP33"	chr19	+	36277314	36277974	36277797	36277974	36276310	36276385	13741	2,3	0,1	4,3	0,0	197	99	1	1.0	1.0,0.601	1.0,1.0	-0.2
13742	"ENSG00000004777.14"	"ARHGAP33"	chr19	+	36276060	36276236	36276090	36276236	36275854	36276008	13742	0,1	1,16	0,0	3,3	128	99	1	1.0	0.0,0.046	0.0,0.0	0.023
13743	"ENSG00000145687.11"	"SSBP2"	chr5	-	80762792	80762884	80762792	80762860	80769518	80769589	13743	1,2	61,55	3,2	45,32	122	99	0.231790994562	1.0	0.013,0.029	0.051,0.048	-0.029
13745	"ENSG00000169359.9"	"SLC33A1"	chr3	-	155545970	155546180	155545970	155546166	155547476	155547692	13745	0,0	50,61	1,1	47,41	112	99	0.259931373994	1.0	0.0,0.0	0.018,0.021	-0.019
13754	"ENSG00000166263.9"	"STXBP4"	chr17	+	53076986	53077203	53076992	53077203	53076705	53076812	13754	9,8	18,43	11,7	22,17	104	99	0.313274034385	1.0	0.322,0.15	0.322,0.282	-0.066
13755	"ENSG00000213398.3"	"LCAT"	chr16	-	67976958	67977115	67976958	67977092	67977850	67978034	13755	5,2	0,0	6,5	1,0	121	99	1	1.0	1.0,1.0	0.831,1.0	0.085
13756	"ENSG00000134283.13"	"PPHLN1"	chr12	+	42768664	42768876	42768757	42768876	42748962	42749024	13756	49,60	1,0	58,46	1,0	191	99	0.954475300333	1.0	0.962,1.0	0.968,1.0	-0.003
13759	"ENSG00000134283.13"	"PPHLN1"	chr12	+	42839774	42840092	42839792	42840092	42836442	42836543	13759	13,21	18,31	19,15	13,11	116	99	0.05241793279	1.0	0.381,0.366	0.555,0.538	-0.173
13763	"ENSG00000123136.10"	"DDX39A"	chr19	-	14520553	14520793	14520553	14520685	14521027	14521146	13763	94,84	197,121	70,44	189,152	197	99	0.00266777910426	1.0	0.193,0.259	0.157,0.127	0.084
13764	"ENSG00000123136.10"	"DDX39A"	chr19	-	14520553	14521146	14520553	14520685	14521800	14521984	13764	140,221	1,0	86,91	0,0	197	99	0.871981424546	1.0	0.986,1.0	1.0,1.0	-0.007
13765	"ENSG00000123136.10"	"DDX39A"	chr19	-	14521800	14521984	14521800	14521948	14522317	14522410	13765	149,143	4,4	128,111	3,3	134	99	0.89300062501	1.0	0.965,0.964	0.969,0.965	-0.003
13766	"ENSG00000123136.10"	"DDX39A"	chr19	-	14523362	14523523	14523362	14523490	14523824	14524036	13766	9,2	132,144	3,2	122,97	131	99	0.430618486087	1.0	0.049,0.01	0.018,0.015	0.013
13767	"ENSG00000125503.8"	"PPP1R12C"	chr19	-	55606812	55606971	55606812	55606968	55607234	55607308	13767	20,23	17,14	18,11	17,12	101	99	0.377266820184	1.0	0.536,0.617	0.509,0.473	0.086
13768	"ENSG00000125503.8"	"PPP1R12C"	chr19	-	55606028	55606166	55606028	55606112	55606658	55606726	13768	264,219	0,0	174,151	1,0	152	99	1	1.0	1.0,1.0	0.991,1.0	0.004
13769	"ENSG00000125503.8"	"PPP1R12C"	chr19	-	55604150	55604236	55604150	55604233	55604383	55604444	13769	6,9	15,39	11,7	27,20	101	99	0.514846219701	1.0	0.282,0.184	0.285,0.255	-0.037
1376	"ENSG00000101084.12"	"C20orf24"	chr20	+	35236271	35236403	35236292	35236403	35236117	35236221	1376	0,0	10,11	1,1	5,5	119	99	1	1.0	0.0,0.0	0.143,0.143	-0.143
13771	"ENSG00000114770.12"	"ABCC5"	chr3	-	183703091	183703243	183703091	183703166	183705557	183705705	13771	25,25	10,10	23,18	6,5	175	99	0.384883359488	1.0	0.586,0.586	0.684,0.671	-0.092
13772	"ENSG00000114770.12"	"ABCC5"	chr3	-	183689350	183689822	183689350	183689707	183695304	183695412	13772	12,5	68,45	7,4	48,30	197	99	0.970127839297	1.0	0.081,0.053	0.068,0.063	0.002
13774	"ENSG00000155366.12"	"RHOC"	chr1	-	113247674	113247818	113247674	113247790	113249699	113249757	13774	6,6	1,11	0,1	2,3	126	99	0.331401595372	1.0	0.825,0.3	0.0,0.208	0.459
13776	"ENSG00000104408.5"	"EIF3E"	chr8	-	109252186	109252327	109252186	109252304	109254027	109254142	13776	8,19	1268,1305	12,6	1392,1018	121	99	0.858485486686	1.0	0.005,0.012	0.007,0.005	0.003
13778	"ENSG00000271793.1"	"RP11-321N4.5"	chr6	-	86322549	86322641	86322549	86322638	86324698	86324952	13778	257,234	34,31	212,177	24,20	101	99	0.530336950055	1.0	0.881,0.881	0.896,0.897	-0.016
13786	"ENSG00000115211.11"	"EIF2B4"	chr2	-	27591942	27592079	27591942	27592076	27592280	27592416	13786	65,62	58,46	63,43	42,27	101	99	0.320283743901	1.0	0.523,0.569	0.595,0.61	-0.056
13787	"ENSG00000115211.11"	"EIF2B4"	chr2	-	27590612	27590710	27590612	27590689	27590891	27591006	13787	0,1	11,137	0,0	43,44	119	99	0.676914822547	1.0	0.0,0.006	0.0,0.0	0.003
13788	"ENSG00000115211.11"	"EIF2B4"	chr2	-	27590891	27591006	27590891	27590980	27591238	27591330	13788	178,135	6,1	163,117	5,3	124	99	0.665833400953	1.0	0.959,0.991	0.963,0.969	0.009
13791	"ENSG00000133794.13"	"ARNTL"	chr11	+	13393709	13393956	13393712	13393956	13391164	13391314	13791	0,1	2,0	1,1	1,1	101	99	0.941900400396	1.0	0.0,1.0	0.495,0.495	0.005
13795	"ENSG00000095574.7"	"IKZF5"	chr10	-	124758008	124758187	124758008	124758174	124766541	124766692	13795	29,14	7,0	26,20	3,3	111	99	0.874244072	1.0	0.787,1.0	0.885,0.856	0.023
13797	"ENSG00000151092.12"	"NGLY1"	chr3	-	25777799	25777891	25777799	25777883	25778824	25778946	13797	3,3	1,0	3,3	1,0	106	99	1	1.0	0.737,1.0	0.737,1.0	0.0
137	"ENSG00000146830.9"	"GIGYF1"	chr7	-	100281867	100281960	100281867	100281945	100282072	100282214	137	33,45	0,1	11,17	0,0	113	99	1	1.0	1.0,0.975	1.0,1.0	-0.012
13801	"ENSG00000166783.15"	"KIAA0430"	chr16	-	15727473	15727700	15727473	15727691	15728613	15728788	13801	39,28	0,0	41,29	1,0	107	99	0.756210009463	1.0	1.0,1.0	0.974,1.0	0.013
13802	"ENSG00000166783.15"	"KIAA0430"	chr16	-	15719228	15719657	15719228	15719654	15724188	15724361	13802	12,22	0,7	13,9	3,3	101	99	0.570236768199	1.0	1.0,0.755	0.809,0.746	0.1
13803	"ENSG00000166783.15"	"KIAA0430"	chr16	-	15716790	15716980	15716790	15716914	15718625	15718784	13803	33,37	1,0	48,30	1,1	164	99	0.833418216958	1.0	0.952,1.0	0.967,0.948	0.018
13804	"ENSG00000166783.15"	"KIAA0430"	chr16	-	15716790	15716983	15716790	15716914	15718625	15718784	13804	21,21	1,0	38,23	1,1	167	99	0.912076898031	1.0	0.926,1.0	0.957,0.932	0.019
13805	"ENSG00000166783.15"	"KIAA0430"	chr16	-	15716790	15716983	15716790	15716980	15718625	15718784	13805	1,4	20,19	4,3	24,14	101	99	0.593530545836	1.0	0.047,0.171	0.14,0.174	-0.048
13808	"ENSG00000197448.9"	"GSTK1"	chr7	+	142962027	142962185	142962084	142962185	142961640	142961769	13808	1,0	78,501	0,0	219,267	155	99	1	1.0	0.008,0.0	0.0,0.0	0.004
13810	"ENSG00000197448.9"	"GSTK1"	chr7	+	142962038	142962185	142962084	142962185	142961640	142961769	13810	0,2	395,470	0,0	176,244	144	99	1	1.0	0.0,0.003	0.0,0.0	0.002
13812	"ENSG00000111788.9"	"RP11-22B23.1"	chr12	+	9447412	9447559	9447453	9447559	9447027	9447114	13812	5,30	0,2	13,13	0,0	139	99	1	1.0	1.0,0.914	1.0,1.0	-0.043
13813	"ENSG00000111788.9"	"RP11-22B23.1"	chr12	+	9464834	9464919	9464873	9464919	9464326	9464427	13813	2,1	2,1	1,1	1,1	137	99	1	1.0	0.419,0.419	0.419,0.419	0.0
13816	"ENSG00000111788.9"	"RP11-22B23.1"	chr12	+	9450370	9450422	9450376	9450422	9447412	9447570	13816	0,2	10,6	0,0	12,13	104	99	0.355029729689	1.0	0.0,0.241	0.0,0.0	0.12
13819	"ENSG00000102878.11"	"HSF4"	chr16	+	67201622	67201850	67201726	67201850	67201377	67201502	13819	7,1	22,13	5,3	15,9	197	99	0.4614793916	1.0	0.138,0.037	0.143,0.143	-0.055
13820	"ENSG00000102878.11"	"HSF4"	chr16	+	67201622	67201850	67201758	67201850	67201377	67201502	13820	1,2	0,2	4,3	0,0	197	99	1	1.0	1.0,0.334	1.0,1.0	-0.333
13821	"ENSG00000102878.11"	"HSF4"	chr16	+	67201726	67201850	67201758	67201850	67201377	67201502	13821	5,18	0,2	11,8	0,0	130	99	1	1.0	1.0,0.873	1.0,1.0	-0.064
13824	"ENSG00000102878.11"	"HSF4"	chr16	+	67201377	67201502	67201387	67201502	67201022	67201125	13824	7,14	0,2	7,7	0,0	108	99	1	1.0	1.0,0.865	1.0,1.0	-0.068
13825	"ENSG00000102878.11"	"HSF4"	chr16	+	67201363	67201502	67201377	67201502	67201022	67201125	13825	0,0	5,19	1,0	14,10	112	99	1	1.0	0.0,0.0	0.059,0.0	-0.029
13830	"ENSG00000102878.11"	"HSF4"	chr16	+	67201387	67201446	67201406	67201446	67201022	67201125	13830	0,2	1,0	0,0	0,1	117	99	1	1.0	0.0,1.0	NA,0.0	0.5
13833	"ENSG00000161036.6"	"LRWD1"	chr7	+	102108111	102108270	102108165	102108270	102107785	102107926	13833	0,1	173,45	1,1	79,69	152	99	0.63396653149	1.0	0.0,0.014	0.008,0.009	-0.002
13836	"ENSG00000104728.11"	"ARHGEF10"	chr8	+	1873448	1873570	1873451	1873570	1871939	1872040	13836	7,1	0,1	10,7	0,0	101	99	1	1.0	1.0,0.495	1.0,1.0	-0.252
13837	"ENSG00000104728.11"	"ARHGEF10"	chr8	+	1846598	1846691	1846601	1846691	1844498	1844615	13837	13,1	1,0	12,9	1,0	101	99	1	1.0	0.927,1.0	0.922,1.0	0.002
13838	"ENSG00000104728.11"	"ARHGEF10"	chr8	+	1812535	1812602	1812538	1812602	1808062	1808350	13838	9,1	4,8	8,5	8,4	101	99	0.625549529888	1.0	0.688,0.109	0.495,0.551	-0.125
1383	"ENSG00000142864.10"	"SERBP1"	chr1	-	67889882	67890005	67889882	67889960	67890570	67890660	1383	508,706	1245,1190	567,512	1101,1057	143	99	0.92000555513	1.0	0.22,0.291	0.263,0.251	-0.002
13840	"ENSG00000244754.4"	"N4BP2L2"	chr13	-	33101544	33101669	33101544	33101604	33112819	33112919	13840	17,20	0,1	14,12	0,0	163	99	1	1.0	1.0,0.924	1.0,1.0	-0.038
13842	"ENSG00000244754.4"	"N4BP2L2"	chr13	-	33016524	33018261	33016524	33016685	33091993	33092140	13842	2,1	7,3	5,3	5,4	197	99	0.289512319704	1.0	0.126,0.143	0.334,0.274	-0.17
13843	"ENSG00000244754.4"	"N4BP2L2"	chr13	-	33016524	33018263	33016524	33016685	33091993	33092140	13843	1,4	7,3	6,4	5,4	197	99	0.437037477034	1.0	0.067,0.401	0.376,0.334	-0.121
13845	"ENSG00000175592.4"	"FOSL1"	chr11	-	65661484	65661592	65661484	65661587	65664279	65664477	13845	32,12	0,0	20,12	1,1	103	99	0.385248208993	1.0	1.0,1.0	0.951,0.92	0.065
13846	"ENSG00000124334.12"	"IL9R"	chrX	+	155233025	155233225	155233113	155233225	155232546	155232684	13846	1,0	6,8	0,0	3,4	186	99	1	1.0	0.081,0.0	0.0,0.0	0.041
13847	"ENSG00000124334.12"	"IL9R"	chrX	+	155233341	155233520	155233348	155233520	155233025	155233225	13847	4,4	3,0	5,4	2,1	105	99	0.777264901229	1.0	0.557,1.0	0.702,0.79	0.032
13849	"ENSG00000163584.13"	"RPL22L1"	chr3	-	170585801	170585976	170585801	170585965	170586086	170586179	13849	26,7	2,0	27,21	1,1	109	99	0.601046356047	1.0	0.922,1.0	0.961,0.95	0.006
1384	"ENSG00000142864.10"	"SERBP1"	chr1	-	67889882	67890005	67889882	67889960	67890765	67890906	1384	326,258	1,0	333,307	2,1	143	99	1	1.0	0.996,1.0	0.991,0.995	0.005
13850	"ENSG00000163584.13"	"RPL22L1"	chr3	-	170585801	170585990	170585801	170585976	170586086	170586179	13850	65,30	1,0	88,79	0,0	112	99	0.276348585152	1.0	0.983,1.0	1.0,1.0	-0.008
13851	"ENSG00000163584.13"	"RPL22L1"	chr3	-	170585801	170585976	170585801	170585923	170586086	170586179	13851	44,9	60,0	42,36	43,46	151	99	0.341584594551	1.0	0.325,1.0	0.39,0.339	0.298
13852	"ENSG00000163584.13"	"RPL22L1"	chr3	-	170585801	170585990	170585801	170585965	170586086	170586179	13852	122,113	2,0	159,124	2,1	123	99	0.860438069793	1.0	0.98,1.0	0.985,0.99	0.002
13853	"ENSG00000163584.13"	"RPL22L1"	chr3	-	170585801	170585965	170585801	170585923	170586086	170586179	13853	24,13	73,18	22,17	61,55	140	99	0.416710149561	1.0	0.189,0.338	0.203,0.179	0.073
13854	"ENSG00000163584.13"	"RPL22L1"	chr3	-	170585801	170585990	170585801	170585923	170586086	170586179	13854	146,140	74,22	193,144	63,54	165	99	0.635137460924	1.0	0.542,0.792	0.648,0.615	0.036
13855	"ENSG00000163584.13"	"RPL22L1"	chr3	-	170586086	170586179	170586086	170586176	170587947	170587984	13855	69,29	3,2	50,37	6,5	101	99	0.139850588533	1.0	0.958,0.934	0.891,0.879	0.061
13859	"ENSG00000143622.6"	"RIT1"	chr1	-	155874101	155874293	155874101	155874289	155880240	155880297	13859	31,24	0,0	39,29	1,1	102	99	0.78754353503	1.0	1.0,1.0	0.974,0.966	0.03
1385	"ENSG00000142864.10"	"SERBP1"	chr1	-	67890570	67890660	67890570	67890642	67890765	67890906	1385	930,1016	561,563	977,859	512,506	116	99	0.728366402705	1.0	0.586,0.606	0.62,0.592	-0.01
13860	"ENSG00000128534.3"	"NAA38"	chr7	+	117825700	117825748	117825707	117825748	117824085	117824308	13860	0,5	183,1022	2,2	815,740	105	99	1	1.0	0.0,0.005	0.002,0.003	0.0
13864	"ENSG00000131591.13"	"C1orf159"	chr1	-	1026851	1026989	1026851	1026945	1027370	1027483	13864	0,5	17,9	1,1	10,6	142	99	0.532704421462	1.0	0.0,0.279	0.065,0.104	0.055
13865	"ENSG00000131591.13"	"C1orf159"	chr1	-	1025732	1025967	1025732	1025808	1026851	1026945	13865	0,1	8,1	1,1	5,5	197	99	0.395629642702	1.0	0.0,0.334	0.091,0.091	0.076
13866	"ENSG00000131591.13"	"C1orf159"	chr1	-	1025732	1026754	1025732	1025808	1026851	1026945	13866	0,1	8,1	1,1	5,5	197	99	0.395629642702	1.0	0.0,0.334	0.091,0.091	0.076
13869	"ENSG00000116857.12"	"TMEM9"	chr1	-	201115867	201115997	201115867	201115976	201120888	201120980	13869	1,0	164,123	1,1	143,102	119	99	1	1.0	0.005,0.0	0.006,0.008	-0.005
1386	"ENSG00000015171.14"	"ZMYND11"	chr10	+	285995	286051	285998	286051	285377	285465	1386	6,6	0,0	10,8	0,1	101	99	1	1.0	1.0,1.0	1.0,0.887	0.056
13871	"ENSG00000165338.12"	"HECTD2"	chr10	+	93255961	93256129	93255970	93256129	93253176	93253265	13871	0,1	1,6	1,0	2,3	107	99	0.95514552815	1.0	0.0,0.134	0.316,0.0	-0.091
13872	"ENSG00000138286.10"	"FAM149B1"	chr10	+	74934444	74934549	74934449	74934549	74927923	74928144	13872	13,16	1,0	0,1	0,0	103	99	1	1.0	0.926,1.0	NA,1.0	-0.037
13873	"ENSG00000138286.10"	"FAM149B1"	chr10	+	74968376	74968544	74968454	74968544	74953234	74953351	13873	22,6	2,6	13,9	1,1	176	99	0.439614610677	1.0	0.861,0.36	0.88,0.835	-0.247
13874	"ENSG00000164252.8"	"AGGF1"	chr5	+	76348530	76348632	76348588	76348632	76344760	76344812	13874	22,40	2,0	5,7	0,0	156	99	1	1.0	0.875,1.0	1.0,1.0	-0.063
13875	"ENSG00000164252.8"	"AGGF1"	chr5	+	76349789	76349955	76349881	76349955	76348530	76348632	13875	30,61	1,0	31,32	0,0	190	99	1	1.0	0.94,1.0	1.0,1.0	-0.03
13876	"ENSG00000167548.10"	"KMT2D"	chr12	-	49423183	49423259	49423183	49423250	49424062	49424156	13876	26,51	0,1	20,23	0,0	107	99	1	1.0	1.0,0.979	1.0,1.0	-0.01
13879	"ENSG00000167548.10"	"KMT2D"	chr12	-	49424062	49424222	49424062	49424156	49424383	49424551	13879	90,33	2,0	56,45	1,1	164	99	0.809557804997	1.0	0.964,1.0	0.971,0.964	0.014
13880	"ENSG00000167548.10"	"KMT2D"	chr12	-	49424062	49424156	49424062	49424153	49424383	49424551	13880	2,0	0,0	1,0	1,1	101	99	1	1.0	1.0,NA	0.495,0.0	0.752
13881	"ENSG00000167548.10"	"KMT2D"	chr12	-	49424062	49424222	49424062	49424153	49424383	49424551	13881	92,28	2,0	60,47	1,0	167	99	0.858899027258	1.0	0.965,1.0	0.973,1.0	-0.004
13888	"ENSG00000143353.7"	"LYPLAL1"	chr1	+	219366423	219366593	219366471	219366593	219352471	219352588	13888	123,128	35,31	107,85	28,19	146	99	0.786320177234	1.0	0.704,0.737	0.722,0.752	-0.017
13889	"ENSG00000143353.7"	"LYPLAL1"	chr1	+	219383856	219383989	219383873	219383989	219352471	219352588	13889	3,0	8,3	1,1	5,3	115	99	0.752388817992	1.0	0.244,0.0	0.147,0.223	-0.063
1388	"ENSG00000162063.8"	"CCNF"	chr16	+	2499111	2499463	2499282	2499463	2498855	2498979	1388	1,1	77,39	1,0	38,45	197	99	1	1.0	0.006,0.013	0.013,0.0	0.003
13890	"ENSG00000150867.9"	"PIP4K2A"	chr10	-	22880557	22880710	22880557	22880696	22896855	22896952	13890	162,119	2,0	112,94	0,0	112	99	0.678989346173	1.0	0.986,1.0	1.0,1.0	-0.007
13891	"ENSG00000064601.12"	"CTSA"	chr20	+	44523461	44523540	44523471	44523540	44523288	44523380	13891	96,56	8,1	70,46	4,4	108	99	0.687554966568	1.0	0.917,0.981	0.941,0.913	0.022
13895	"ENSG00000182858.9"	"ALG12"	chr22	-	50297984	50298154	50297984	50298032	50301368	50301592	13895	17,25	2,3	17,14	1,1	197	99	0.772687524047	1.0	0.81,0.807	0.895,0.876	-0.077
13899	"ENSG00000140988.11"	"RPS2"	chr16	-	2012552	2012657	2012552	2012570	2012736	2012910	13899	9204,16289	0,1	691,921	0,0	185	99	1	1.0	1.0,1.0	1.0,1.0	0.0
138	"ENSG00000146830.9"	"GIGYF1"	chr7	-	100281172	100281255	100281172	100281208	100281440	100281541	138	192,187	0,0	185,141	1,1	145	99	0.538212336791	1.0	1.0,1.0	0.992,0.99	0.009
13900	"ENSG00000140988.11"	"RPS2"	chr16	-	2012497	2012657	2012497	2012607	2012736	2012910	13900	12477,18017	8,4	11996,9431	3,2	148	99	1	1.0	0.999,1.0	1.0,1.0	-0.0
13901	"ENSG00000140988.11"	"RPS2"	chr16	-	2012497	2012650	2012497	2012607	2012736	2012910	13901	4834,4319	7,4	3483,2634	2,2	141	99	1	1.0	0.998,0.999	0.999,0.999	-0.001
13902	"ENSG00000140988.11"	"RPS2"	chr16	-	2012497	2012657	2012497	2012650	2012736	2012910	13902	8604,12509	0,1	7728,6458	1,1	105	99	1	1.0	1.0,1.0	1.0,1.0	0.0
13903	"ENSG00000140988.11"	"RPS2"	chr16	-	2012061	2012657	2012061	2012271	2012736	2012910	13903	7804,12013	28,18	7670,5742	22,14	197	99	1	1.0	0.993,0.997	0.994,0.995	0.001
13904	"ENSG00000140988.11"	"RPS2"	chr16	-	2012497	2012910	2012497	2012657	2013149	2013257	13904	6621,8422	12,10	6626,5097	11,7	197	99	1	1.0	0.996,0.998	0.997,0.997	0.0
13910	"ENSG00000108292.12"	"MLLT6"	chr17	+	36878930	36879021	36878938	36879021	36878130	36878480	13910	17,29	0,1	19,19	0,0	106	99	1	1.0	1.0,0.964	1.0,1.0	-0.018
13913	"ENSG00000108292.12"	"MLLT6"	chr17	+	36868943	36869042	36868952	36869042	36868099	36868267	13913	67,120	0,2	19,27	0,0	107	99	0.691336328224	1.0	1.0,0.982	1.0,1.0	-0.009
13914	"ENSG00000108292.12"	"MLLT6"	chr17	+	36868925	36869042	36868943	36869042	36868099	36868267	13914	0,1	117,90	0,0	27,28	116	99	0.800797081615	1.0	0.0,0.009	0.0,0.0	0.004
13915	"ENSG00000005379.11"	"BZRAP1"	chr17	-	56383702	56383774	56383702	56383747	56384160	56384329	13915	8,0	0,1	3,3	1,1	125	99	0.653535840596	1.0	1.0,0.0	0.704,0.704	-0.204
13916	"ENSG00000108278.7"	"ZNHIT3"	chr17	+	34849769	34849850	34849803	34849850	34848656	34848743	13916	196,252	4,6	222,175	3,2	132	99	0.403601849615	1.0	0.974,0.969	0.982,0.985	-0.012
13917	"ENSG00000108278.7"	"ZNHIT3"	chr17	+	34848656	34848743	34848661	34848743	34842778	34842810	13917	215,231	11,3	219,170	7,4	103	99	0.852933643847	1.0	0.949,0.987	0.968,0.976	-0.004
13919	"ENSG00000148334.10"	"PTGES2"	chr9	-	130885980	130886130	130885980	130886126	130886770	130886829	13919	257,299	7,12	239,191	11,10	102	99	0.287708029592	1.0	0.973,0.96	0.955,0.949	0.014
1391	"ENSG00000256269.2"	"HMBS"	chr11	+	118960392	118960777	118960699	118960777	118959926	118959982	1391	268,1049	0,2	756,660	1,1	197	99	1	1.0	1.0,0.996	0.997,0.997	0.001
13920	"ENSG00000148334.10"	"PTGES2"	chr9	-	130884640	130884925	130884640	130884758	130885212	130885413	13920	39,39	112,83	32,19	107,78	197	99	0.109706225194	1.0	0.149,0.191	0.131,0.109	0.05
13921	"ENSG00000146826.10"	"C7orf43"	chr7	-	99753293	99753542	99753293	99753448	99754008	99754172	13921	22,19	16,12	24,16	18,13	192	99	0.73128778219	1.0	0.415,0.449	0.407,0.388	0.035
13922	"ENSG00000146826.10"	"C7orf43"	chr7	-	99754915	99755122	99754915	99755082	99755255	99755382	13922	1,0	20,31	0,0	1,1	138	99	1	1.0	0.035,0.0	0.0,0.0	0.018
13923	"ENSG00000134186.7"	"PRPF38B"	chr1	+	109240431	109240639	109240568	109240639	109238898	109238959	13923	0,1	1,10	2,2	7,5	197	99	1	1.0	0.0,0.048	0.126,0.167	-0.123
13924	"ENSG00000178252.13"	"WDR6"	chr3	+	49052010	49052151	49052032	49052151	49051671	49051932	13924	4,7	86,101	4,3	86,63	120	99	0.766997402564	1.0	0.037,0.054	0.037,0.038	0.008
13926	"ENSG00000240344.4"	"PPIL3"	chr2	-	201749984	201750090	201749984	201750066	201750420	201750495	13926	3,9	0,2	6,6	0,0	122	99	1	1.0	1.0,0.785	1.0,1.0	-0.107
13928	"ENSG00000185619.13"	"PCGF3"	chr4	+	726188	726287	726232	726287	724758	724899	13928	8,4	0,1	8,5	2,2	142	99	0.442916197465	1.0	1.0,0.736	0.736,0.635	0.182
13929	"ENSG00000185619.13"	"PCGF3"	chr4	+	724665	724899	724758	724899	724418	724457	13929	1,0	6,0	0,0	3,3	191	99	1	1.0	0.08,NA	0.0,0.0	0.08
13932	"ENSG00000185619.13"	"PCGF3"	chr4	+	727672	728816	728719	728816	727460	727578	13932	19,8	51,43	13,8	34,22	197	99	0.397419386194	1.0	0.158,0.086	0.161,0.155	-0.036
13935	"ENSG00000115310.13"	"RTN4"	chr2	-	55200956	55201023	55200956	55201003	55201830	55201900	13935	7,0	960,742	5,2	866,710	118	99	1	1.0	0.006,0.0	0.005,0.002	-0.001
13937	"ENSG00000105290.7"	"APLP1"	chr19	+	36368983	36369010	36368986	36369010	36368619	36368727	13937	1,1	5,7	2,1	10,5	101	99	0.888797602681	1.0	0.164,0.123	0.164,0.164	-0.02
13938	"ENSG00000166321.9"	"NUDT13"	chr10	+	74886392	74886585	74886430	74886585	74885155	74885267	13938	2,0	4,6	1,0	3,2	136	99	0.68049847777	1.0	0.267,0.0	0.195,0.0	0.036
13939	"ENSG00000137760.10"	"ALKBH8"	chr11	-	107424572	107424704	107424572	107424699	107427491	107427729	13939	9,14	8,4	11,9	4,3	103	99	0.579397301526	1.0	0.52,0.771	0.726,0.743	-0.089
1393	"ENSG00000256269.2"	"HMBS"	chr11	+	118958855	118959018	118958964	118959018	118958696	118958788	1393	1,0	407,0	0,0	299,345	197	99	1	1.0	0.001,NA	0.0,0.0	0.001
13943	"ENSG00000103707.5"	"MTFMT"	chr15	-	65316009	65316132	65316009	65316108	65319168	65319378	13943	39,51	1,0	35,29	1,1	122	99	0.445958339955	1.0	0.969,1.0	0.966,0.959	0.022
13944	"ENSG00000253729.3"	"PRKDC"	chr8	-	48771409	48771547	48771409	48771541	48772171	48772320	13944	57,270	1,1	108,97	0,0	104	99	0.802043768581	1.0	0.982,0.996	1.0,1.0	-0.011
13946	"ENSG00000253729.3"	"PRKDC"	chr8	-	48869914	48869991	48869914	48869963	48872532	48872743	13946	22,47	0,1	18,20	0,0	126	99	1	1.0	1.0,0.974	1.0,1.0	-0.013
13949	"ENSG00000253729.3"	"PRKDC"	chr8	-	48691097	48691238	48691097	48691221	48691288	48691360	13949	0,1	214,310	0,0	29,41	115	99	1	1.0	0.0,0.003	0.0,0.0	0.002
13950	"ENSG00000253729.3"	"PRKDC"	chr8	-	48751708	48751810	48751708	48751807	48752576	48752750	13950	1,1	258,177	4,3	220,210	101	99	0.172076431134	1.0	0.004,0.006	0.018,0.014	-0.011
13952	"ENSG00000177595.13"	"PIDD"	chr11	-	800761	800912	800761	800812	800984	801120	13952	14,25	0,1	1,1	0,0	197	99	1	1.0	1.0,0.926	1.0,1.0	-0.037
13954	"ENSG00000177595.13"	"PIDD"	chr11	-	802681	802831	802681	802727	803173	803647	13954	35,99	0,2	18,18	1,1	197	99	0.107804173859	1.0	1.0,0.961	0.9,0.9	0.08
13956	"ENSG00000177595.13"	"PIDD"	chr11	-	802681	802854	802681	802727	803173	803647	13956	58,67	1,0	59,40	2,1	197	99	0.357746580151	1.0	0.967,1.0	0.937,0.953	0.038
13957	"ENSG00000177595.13"	"PIDD"	chr11	-	802681	802891	802681	802854	803173	803647	13957	27,30	7,10	29,19	6,4	135	99	0.487009165753	1.0	0.739,0.688	0.78,0.777	-0.065
